Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DHAEDE-1900EYAEG,DHAEDE,/items/DHAEDE1900EYAEG/000001_1652179608.jpg,/items/DHAEDE1900EYAEG/000001_1652179608.jpg,ACER Swift 5 SF514-56T-71J2 綠(i7-1260P/16G/512G PCIe/W11/WQXGA_T/14),"極輕薄▼16:10 2K觸控螢幕ACER SF514-56T-71J2 迷霧綠12代i7 ∥ 512G PCIe SSD ∥ 輕薄1.2kg\r\n✨✨剛勁奢華的工藝設計！
🔸最新高效能12代i7處理器
🔸輕1.2kg航太級鋁合金金屬機身 鑽石cnc切割
🔸 wqxga 2k觸控螢幕，100% srgb，92.22%屏佔比
🔸高速16g記憶體+海量雙ssd槽 可擴充
🔸雙風扇雙熱導管 散熱效能提升 65.8%
🔸雙thunderbolt 4.0、雙usb 3.2 gen 1接口
🔸支援65 w type-c接口充電
🔸 evo認證~秒喚醒、長續航、極快充


處理器：intel® core™ i7-1260p
記憶體：16gb lpddr5(onboard)
硬碟：512gb pcie nvme sed ssd
螢幕：14"" wqxga 16:10 ips 觸控 抗菌玻璃 鏡面 led背光
無線網路：802.11a b g n acr2+ax2x2 mu-mimo
其他：thunderbolt 4、hdmi、指紋辨識
軟體：windows 11 home
重量：1.2 kg

本商品詳細規格",40900,40900,,,,,1,0,"['C033412', 'C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAECU-1900F7I3C,DHAECU,/items/DHAECU1900F7I3C/000001_1655867489.jpg,/items/DHAECU1900F7I3C/000001_1655867489.jpg,ACER Aspire 3 A315-59G-52Q0 紫(i5-1235U/8G/MX550-2G/512G SSD/W11/FHD/15.6),"MX550獨顯強效▼獨立數字鍵ACER Aspire 3 A315-59G-52Q0 紫i5-1235U ∥ MX550-2G ∥ 8G ∥ 512G SSD\r\n✨外在有型，內在有力！✨
🔸 強效能，intel 12代+mx550獨立顯卡，滿足影音編輯的需求
🔸 超亮眼， 多彩莫蘭迪新色
🔸 強擴充，可升級混碟m.2 ssd+2.5"" hdd
🔸 連接埠齊，usb*3+hdmi+rj4
🔸 獨家智慧降噪，tnr+purifedvoice

處理器：intel® core™ i5-1235u
顯示晶片：nvidia® geforce® mx550
記憶體：8gb ddr4
硬碟：512gb pcie nvme sed ssd
螢幕：15.6"" fhd 霧面 led背光
網路：802.11a b g n ac、藍牙bt5.0
其他：hdmi、usb3.0
軟體：windows 11 home

本商品詳細規格",22900,22900,,,,,1,0,['C033413'],ec
DHAEH0-1900FB0TA,DHAEH0,/items/DHAEH01900FB0TA/000001_1683166443.jpg,/items/DHAEH01900FB0TA/000001_1683166443.jpg,ACER Aspire 5 A514-55-54WP 金(i5-1235U/8G/Iris Xe Graphics/512G PCIe/W11/FHD/14),"12代i5★高效美型文書ACER Aspire 5 A514-55-54WP 金i5-1235U ∥ 8G ∥ 512G PCIe SSD ∥ 14""\r\n✨內外兼具，強大無比 ✨
🔸 高效能，intel 12代10核、12執行緒
🔸 超有型， 多彩鋁鎂合金金屬上蓋高質感
🔸 強擴充，可升級混碟m.2 ssd+2.5"" hdd
🔸 連線穩，thunderbolt 4+bluetooth 5.2
🔸 獨家智慧降噪，tnr+purifedvoice

處理器：intel® core™ i5-1235u
顯示晶片：intel® iris® xe graphics
記憶體：8gb ddr4(onboard)
硬碟：512gb pcie nvme ssd
螢幕：14"" fhd ips 霧面 led背光
無線網路：802.11a b g n+ax mu-mimo rx dual band (2.4 ghz 5 ghz)
其他：thunderbolt 4、hdmi
軟體：windows 11 home
保固：2年保固

本商品詳細規格",19900,19900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAFFN-A9009Z942,DHAFMK,/items/DHAFFNA9009Z942/000001_1625538754.jpg,/items/DHAFFNA9009Z942/000001_1625538754.jpg,ASUS C434TA-0081A8100Y (14吋FHD/m3-8100Y/4G/64G EMMC/Google Chrome),"★出清下殺↘ ASUS Chromebook C434TA翻轉觸控下載APP無所不能Google Chrome OS(非Windows作業系統)\r\ncore m3★google chrome os★翻轉觸控↘下殺

請注意，此筆電不是windows作業系統，下單前請特別注意

處理器：intel core m3-8100y 1.1 ghz
記憶體：lpddr3 4gb
硬碟：64g emmc
lcd尺寸：14""fhd glare touch
其他：usb 3.1 gen 1 type-c
作業系統：google chrome 
重量：1.45 kg 
保固：二年本地保固 台灣地區到府維修

本商品詳細規格",12990,12990,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FF33A,DHAFKD,/items/DHAFKDA900FF33A/000001_1662199402.jpg,/items/DHAFKDA900FF33A/000001_1662199402.jpg,ASUS BM2502CYA-0061A5625U 黑(AMD R5-5625U/8G/512G PCIe/W11P/FHD/15.6),"AMD BM2502CYA全新上市，商務首選ASUS 商務筆電通過軍規/完整IO連接埠 \r\n🌟🎮amd bm2500強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備


處理器：amd ryzen™ 5 5625u mobile processor
記憶體：ddr4 8g + 1dimm
硬碟：512g pcie g3x2 + 1 hdd slot
顯示卡：amd radeon™ graphics
lcd尺寸：15.6吋 fhd ips霧面
重量：1.75kg含電池
作業系統：windows 11 pro 64 bits
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",25990,25990,,,,,1,0,"['C033412', 'C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FWGRQ,DHAFKD,/items/DHAFKDA900FWGRQ/000001_1673850003.jpg,/items/DHAFKDA900FWGRQ/000001_1673850003.jpg,ASUS B9400CBA-1091A1235U 黑(i5-1235U/16G/1TB PCIe/W10P/14),"12代B9全新上市 堅固，高效，商務首選ASUS ExpertBook B9 12代商務筆電通過多項美軍軍規/防潑水鍵盤/強悍續航力兼具強悍效能\r\n🌟🎮12代b9400強勢登場🎮🌟
🌟🔋內外兼具、無可比擬🔋🌟
 
🤟輕盈、堅固、好攜帶
🤟鎂鋰合金機身
🤟美國軍規等級耐用性
🤟極高效能，輕鬆完成任務

處理器：intel® core™ i5-1235u processor 1.3 ghz (12m cache  up to 4.4 ghz  10 cores)
記憶體：16gb lpddr5 on board
硬碟：1tb m.2 nvme™ pcie® 4.0 performance ssd
顯示卡:intel iris xᵉ graphics
lcd尺寸：14.0-inch led backlit 400nits fhd (1920 x 1080) 16:9 (1w) anti-glare display 400nits
其他：numberpad、fingerprint、背光鍵盤、pd充電、 多送一個type c迷你充電器
重量：1.01 kg
作業系統：windows 10 pro
保固：3年國際保固 1個月無亮點保固 台灣地區到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",46990,46990,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFKP-A900FAZ1G,DHAFKP,/items/DHAFKPA900FAZ1G/000001_1658138302.jpg,/items/DHAFKPA900FAZ1G/000001_1658138302.jpg,◤福利品◢ASUS B1400CEPE-1361A1135G7 黑 (i5-1135G7/8G/MX330-2G/2TB+512G PCIe/W10P/FHD/14),"◤福利品 限量出清◢\r\n◤本商品為拆封福利品◢
◤外箱略有磨損◢
◤機器功能正常◢

🌟🎮11代b1400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載11代處理器

處理器：intel® core™ i5-1135g7 processor 2.4 ghz
記憶體：8gb ddr4 on board
硬碟：2tb hdd+512gb ssd
顯示卡：nvidia® geforce® mx330 2g
lcd尺寸：14吋 fhd (1920 x 1080) 16:9 250nits
其他：wifi6 numberpad
重量：1.45 kg
作業系統：win 10 pro 64 bits
保固：3年國際保固 1個月無亮點保固 3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",30055,30055,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FF4DH,DHAFKD,/items/DHAFKDA900FF4DH/000001_1662201989.jpg,/items/DHAFKDA900FF4DH/000001_1662201989.jpg,ASUS BM2402CYA-0171A5625U 黑(AMD R5-5625U /8G/512G PCIe/W11P/FHD/14),"AMD BM2400 全新上市，商務首選ASUS BM2402CYA 商務筆電通過軍規/防潑水鍵盤/完整IO連接埠 \r\n🌟🎮amd bm2400強勢登場🎮🌟
 
🤟輕盈、堅固、好攜帶
🤟軍規等級耐用性
🤟極高效能，支援雙儲存設備
🤟搭載amd處理器

處理器：amd ryzen™ 5 5625u mobile processor
記憶體：ddr4 8g + 1dimm
硬碟：512g pcie g3x2 + 1 hdd slot(內附配件)
顯示卡：amd radeon™ graphics
lcd尺寸：14吋 fhd ips霧面
重量：1.6kg含電池
作業系統：windows 11 pro 
保固：3年國際保固+3年國內到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",25990,25990,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFMK-1900BFYVW,DHAFLB,/items/DHAFMK1900BFYVW/000001_1623061378.jpg,/items/DHAFMK1900BFYVW/000001_1623061378.jpg,ASUS CX5500FEA-0031A1135G7 白 ( i5-1135G7/16G/256G PCIe/Google Chrome/FHD/15.6),"intel 11th ★Coding master 工程師&3C專家ASUS Chromebook CX5500FEACore i 高效機種★Google Chrome OS(非Windows作業系統)\r\n請注意，此筆電不是windows作業系統，下單前請特別注意
處理器：intel® core™ i5-1135g7 processor 2.4 ghz
記憶體：16g lpddr4x on board
硬碟：256gb m.2 nvme™ pcie® 3.0 ssd
lcd尺寸：15.6 fhd ips 霧面觸控
其他：type-c support display   power delivery、hdmi
作業系統：google chrome 
保固：二年本地到府維修

此賣買實際為256g 賣場文案僅供參考 實際規格請以詳規為準",26880,26880,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFKD-A900FR6GT,DHAFKD,/items/DHAFKDA900FR6GT/000001_1668651499.jpg,/items/DHAFKDA900FR6GT/000001_1668651499.jpg,ASUS B9400CBA-0241A1255U 黑(i7-1255U/32G/1TB PCIe/W11/14),"12代B9全新上市 堅固，高效，商務首選ASUS ExpertBook B9 12代商務筆電通過多項美軍軍規/防潑水鍵盤/強悍續航力兼具強悍效能\r\n🌟🎮12代b9400強勢登場🎮🌟
🌟🔋內外兼具、無可比擬🔋🌟
 
🤟輕盈、堅固、好攜帶
🤟鎂鋰合金機身
🤟美國軍規等級耐用性
🤟極高效能，輕鬆完成任務

處理器：intel® core™ i7-1255u processor 1.7 ghz
記憶體：32gb lpddr5 on board
硬碟：1tb m.2 nvme™ pcie® 4.0 performance ssd
顯示卡:intel iris xᵉ graphics
lcd尺寸：14.0-inch fhd (1920 x 1080) 16:9 (1w) anti-glare display srgb: 100%
其他：numberpad、fingerprint、背光鍵盤、pd充電
重量：1.01 kg
作業系統：windows 11 home
保固：3年國際保固 1個月無亮點保固 台灣地區到府維修

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）

本商品詳細規格",51888,51888,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
DHAFLX-1900DXOY9,DHAFLC,/items/DHAFLX1900DXOY9/000001_1653372030.jpg,/items/DHAFLX1900DXOY9/000001_1653372030.jpg,ASUS VivoBook X413EA-0251B1135G7 (i5-1135G7/8G/512G PCIe/W11/FHD/14),"▼原價$26900限時$20900▼ASUS VivoBook X413EA-0251B1135G7 14吋輕薄筆電輕薄1.4kg無負擔★84%屏佔比\r\n▃▅★asus vivobook x413。必買原因★▅▃
★最新11代i5處理器
★nanoedge 四面窄邊框設計螢幕
★齊全i o ports   配備ips面板
★兩年全球保固+首年完美保固

lcd尺寸：14""fhd ips寬螢幕 (led) 四邊窄邊框設計
處理器：intel® core™ i5-1135g7 processor 2.4 ghz
記憶體：8gb ddr4 on board (max 8g)
硬碟：512gb m.2 nvme™ pcie® 3.0  ssd
顯示晶片：intel iris xᵉ graphics 內顯 
網路：wi-fi 6(gig+)(802.11ax)+bluetooth 5.0 (dual band) 2*2
重量：1.4kg
特色：usb 3.2 type c、178度廣視角、84%屏佔比
作業系統： windows 11 home

此機種無指紋辨識功能 購買前請留意

本商品詳細規格",21900,21900,,,,,1,0,"['C033412', 'C033413']",ec
DHAFM7-1900FD2AL,DHAFM7,/items/DHAFM71900FD2AL/000001_1661863995.jpg,/items/DHAFM71900FD2AL/000001_1661863995.jpg,ASUS X515EP-0221G1135G7 星空灰(i5-1135G7/8G/MX330 2G/512G PCIe/W11/FHD/15.6),"加碼送★1TB外接硬碟ASUS X515EP-0221G1135G7 星空灰15.6吋窄邊獨顯筆電\r\n處理器：intel® core™ i5-1135g7 processor 2.4 ghz 
記憶體：ddr4 8gb*1 (1 slot max 16g) 
硬碟：512gb m.2 nvme™ pcie® 3.0 ssd
獨立顯卡：nvidia® geforce® mx330 2g gddr5 
lcd尺寸：15.6’  narrow border  250nits  fhd ips 1920x1080 16:9
無線網路：wi-fi 5(802.11ac)+bluetooth 4.1 (dual band) 1*1
光碟機：無
重量：1.8kg
其他：hdmi、usb3.2 type c 
作業系統：windows 11 home",20900,20900,,,,,1,0,['C033413'],ec
DHAEBP-1900G2TJN,DHAEBP,/items/DHAEBP1900G2TJN/000001_1684120343.jpg,/items/DHAEBP1900G2TJN/000001_1684120343.jpg,ACER Swift3 SF314-512-50JE 銀(i5-1240P/16G/512G PCIe/W11/QHD/14),"輕薄1.25kg★intel EVO認證ACER Swift3 SF314-512-50JE 銀 14吋Intel® Core™ i5-1240P ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-1240p
記憶體：16gb lpddr4x(onboard)
硬碟：512gb pcie nvme ssd
螢幕：14"" qhd 16:9 ips 霧面 led背光
無線網路：802.11 a b g n ac ax2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.25kg",25900,25900,,,,,1,0,[],ec
DHAEIH-1900G4B2E,DHAEIH,/items/DHAEIH1900G4B2E/000001_1679544385.jpg,/items/DHAEIH1900G4B2E/000001_1679544385.jpg,【福利機】ACER Aspire 3 A315-59G-52Q0 紫(i5-1235U/8G/MX550-2G/512G SSD/W11/FHD/15.6),"MX550獨顯強效▼獨立數字鍵ACER Aspire 3 A315-59G-52Q0 紫i5-1235U ∥ MX550-2G ∥ 8G ∥ 512G SSD\r\n福利品-包裝磨損 但不影響產品外觀及功能

✨外在有型，內在有力！✨
🔸 強效能，intel 12代+mx550獨立顯卡，滿足影音編輯的需求
🔸 超亮眼， 多彩莫蘭迪新色
🔸 強擴充，可升級混碟m.2 ssd+2.5"" hdd
🔸 連接埠齊，usb*3+hdmi+rj4
🔸 獨家智慧降噪，tnr+purifedvoice

處理器：intel® core™ i5-1235u
顯示晶片：nvidia® geforce® mx550
記憶體：8gb ddr4
硬碟：512gb pcie nvme sed ssd
螢幕：15.6"" fhd 霧面 led背光
網路：802.11a b g n ac、藍牙bt5.0
其他：hdmi、usb3.0
軟體：windows 11 home

本商品詳細規格",24900,24900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEBP-1900FWTPL,DHAEBP,/items/DHAEBP1900FWTPL/000001_1672908333.jpg,/items/DHAEBP1900FWTPL/000001_1672908333.jpg,ACER Swift3 SF314-512-50ZX 藍(i5-1240P/16G/512G PCIe/W11/QHD/14),"輕薄1.25kg★intel EVO認證ACER Swift3 SF314-512-50ZX 藍Intel® Core™ i5-1240P ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-1240p
記憶體：16gb lpddr4x
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel killer wi-fi 6e 1675i(2.4 ghz 5ghz 6ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.25kg",25900,25900,,,,,1,0,[],ec
DHAEHR-1900FGW3B,DHAEHR,/items/DHAEHR1900FGW3B/000001_1662538985.jpg,/items/DHAEHR1900FGW3B/000001_1662538985.jpg,ACER Aspire Vero AV15-52-54H8 灰(i5-1235U/16G/512G PCIe/W11/FHD/15.6),"12代處理器▼環保材質	ACER Aspire Vero AV15-52-54H8 灰15.6吋環保節能筆電i5-1235U ∥ 512G PCIe SSD ∥ Windows 11 Home\r\n★機殼及鍵帽採用30%及50%的pcr消費後回收塑膠再生料材質，並通過嚴格衝擊測試，不因環保犧牲耐用度
★記憶體可擴充至16gb(擴充槽*1)
★內建verosense智慧節能科技，隨時掌控節能成效
★採用最新windows 11
★100% 可回收的包材，亦可改造成筆電架使用
★此機種不附鼠包

處理器：intel® core™ i5-1235u
記憶體：8gb ddr4(onboard)
硬碟：512gb pcie nvme ssd
螢幕：15.6"" ips 霧面 led背光
無線網路：intel® wireless wi-fi 6e ax211(2.4 ghz 5 ghz 6 ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：type-c、hdmi、指紋辨識
軟體：windows 11 home
保固：2年保固",29900,29900,,,,,1,0,"['C033412', 'C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEH4-A900F7D5E,DHAEH4,/items/DHAEH4A900F7D5E/000001_1655796309.jpg,/items/DHAEH4A900F7D5E/000001_1655796309.jpg,ACER TravelMate TMP414-51-76NZ(i7-1165G7/8G/512G PCIE/W10P/FHD/14),"11代新機上市▼軍規認證ACER TravelMate TMP414-51-76NZ 11代 ∥ W10專業版 ∥ 快速PCIe\r\n螢幕：14’’ fhd ips
處理器：intel® core™ i7-1165g7
記憶體：8gb ddr4 
硬碟：512gb pcie nvme ssd
光碟機：無
無線網路：intel® wireless wi-fi 6 ax201
其他：usb 3.2 支援關機充電、thunderbolt 4
作業系統：windows 10 pro
保固：台灣3年 1年國際旅約

本商品詳細規格",33900,33900,,,,,1,0,"['C033412', 'C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEID-1900FOW4Y,DHAEID,/items/DHAEID1900FOW4Y/000001_1666843834.jpg,/items/DHAEID1900FOW4Y/000001_1666843834.jpg,ACER Swift Edge SFA16-41-R78J黑(R7-6850U PRO/16G/512G PCIe/W11P/OLED/16),"極致輕薄▼1.17公斤極輕筆電ACER Swift Edge SFA16-41-R78J黑16:10 ∥4K ∥OLED螢幕\r\n★世界最輕16 吋 4k oled 筆電，僅1.17kg

1.美型超薄也超強～鋁鎂合金輕20%、強度高2倍，薄12.95mm
2.劇院級螢幕！ 100% dci-p3 色域、500 尼特亮度、eyesafe認證
3.核心加密高安全性～amd ryzen 6000結合microsoft pluton、指紋辨識
4.高速、擴充性兼具～lpddr5記憶體+雙ssd擴充槽
5.wi-fi 6e，高速檔案傳輸＆流暢 4k 串流
6.雙type c全功能連接埠

處理器：amd ryzen™ 7 pro 6850u
記憶體：16gb lpddr5(onboard)
硬碟：512gb pcie nvme gen4 ssd
螢幕：16"" oled 16:10 60hz 鏡面
無線網路：wi-fi 6e wireless lan
其他：type-c、hdmi、指紋辨識
軟體：windows 11 pro
重量：1.17kg

▃▅購機登錄抽line points 人人有獎 最高5000點▅▃
→【請點我】

本商品詳細規格",48900,48900,,,,,1,0,"['C033413', 'C035737', 'C035738', 'C035467', 'C035481', 'C035485', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEEM-A900F2YBM,DHAEEM,/items/DHAEEMA900F2YBM/000001_1654685195.jpg,/items/DHAEEMA900F2YBM/000001_1654685195.jpg,ACER TravelMate TMP614-52-78AL (i7-1165G7/16G/512G PCIe/W10P/WUXGA/14),"商用11代新上市ACER TravelMate TMP614-52-78AL11代i7 ∥ 軍規認證 ∥ TPM安全晶片 ∥ 指紋辨識\r\n處理器：intel® coretm i7-1165g7 processor 
顯示晶片：intel® iris® xe graphics
記憶體：16g ddr4 on board
螢幕：14"" wuxga ips privacy螢幕
硬碟：512gb pcie nvme ssd
無線網路：intel® wireless wi-fi 6 ax201
其他：thunderbolt 4、hdmi
軟體：windows 10 pro
保固：台灣3年 1年國際履約",40900,40900,,,,,1,0,"['C033412', 'C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEEM-A900F2YBG,DHAEEM,/items/DHAEEMA900F2YBG/000001_1654685275.jpg,/items/DHAEEMA900F2YBG/000001_1654685275.jpg,ACER TravelMate TMP614-52-509C (i5-1135G7/16G/1TB PCIe/W10P/WUXGA/14),"商用11代新上市▼EVO認證ACER TravelMate TMP614-52-509C11代i5 ∥ 軍規認證 ∥ TPM安全晶片 ∥ 指紋辨識\r\n處理器：intel® coretm i5-1135g7 processor 
顯示晶片：intel® iris® xe graphics
記憶體：16g ddr4 on board
螢幕：14"" wuxga ips 螢幕
硬碟：1tb pcie nvme ssd
無線網路：intel® wireless wi-fi 6 ax201
其他：thunderbolt 4、hdmi
軟體：windows 10 pro
保固：台灣3年 1年國際履約

本商品詳細規格",38900,38900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAFP3-A900G6PBO,DHAFP3,/items/DHAFP3A900G6PBO/000001_1685070118.jpg,/items/DHAFP3A900G6PBO/000001_1685070118.jpg,ASUS VivoBook Pro 16 OLED K6602VV-0102B13900H (i9-13900H/8G+8G/RTX4060/512G/W11/3.2K/OLED/16),"intel 13代處理器 RTX40獨顯ASUS K6602VV 16吋效能筆電i9-13900H/8G+8G/RTX4060/512G/W11/3.2K/OLED/16\r\n★最高搭配最新rtx4060顯卡超強效
★最新intel 13代h45 core i9處理器
★16 吋 3.2k 120hz oled
★重量僅1.9kg 96whr大電量
★雙風扇+3通風口 搭配icecool plus散熱
★a件金屬 軍規認證 抗菌處理技術
★thunderbolt™ 4*1   pd充電
★可180度開合 delta-e",59900,59900,,,,,1,0,"['C033413', 'C035737', 'C035738']",ec
